Student_ID,Gender,Age,Study_Hours_Per_Day,Attendance_Percentage,Previous_Exam_Score,Assignments_Completed,Sleep_Hours,Internet_Usage_Hours,Social_Media_Hours,Extra_Curricular,Family_Income,Parental_Education,Distance_From_College_km,Class_Participation,Stress_Level,Final_Exam_Score
1713,Male,23,5.0,70.4,38.5,9,7.6,7.5,6.5,No,High,Postgraduate,3.7,2,1,51.3
1714,Female,19,0.9,88.9,87.9,16,7.4,2.1,2.1,Yes,High,High School,19.4,2,7,53.8
1715,Male,21,4.2,96.8,60.3,20,8.0,6.8,4.2,No,High,Postgraduate,3.5,7,3,70.2
1716,Female,17,0.5,70.5,49.5,20,7.4,7.6,4.6,Yes,Low,High School,1.9,8,3,55.1
1717,Male,19,7.7,84.7,92.5,8,7.0,5.3,5.3,No,Low,Graduate,10.7,5,4,81.9
1718,Female,17,7.3,91.5,55.9,16,8.5,6.6,0.6,No,High,High School,6.0,3,9,69.9
1719,Male,17,7.5,63.2,35.8,11,8.3,7.2,2.2,No,Low,Postgraduate,15.6,7,10,64.9
1720,Male,24,6.0,77.7,62.4,8,5.4,1.7,3.0,No,High,Graduate,11.1,6,7,66.3
1721,Male,17,5.7,96.0,73.6,7,4.8,3.7,6.7,Yes,Low,Postgraduate,26.2,7,3,74.5
1722,Male,17,4.7,55.4,52.6,18,5.7,6.3,6.4,Yes,Medium,High School,23.0,2,10,51.5
1723,Male,21,6.0,93.6,67.8,10,7.8,4.9,6.7,No,High,Postgraduate,2.4,10,5,72.7
1724,Male,22,3.2,68.8,43.1,7,7.1,7.2,6.7,Yes,Low,Postgraduate,22.2,7,8,39.1
1725,Male,19,4.2,91.4,51.1,16,7.9,3.8,4.6,No,High,Postgraduate,16.5,7,6,63.0
1726,Male,22,1.9,94.9,68.1,5,7.7,7.3,5.4,Yes,Low,Graduate,27.1,2,9,37.3
1727,Female,22,4.4,74.2,80.8,13,6.7,3.9,3.7,Yes,Medium,Graduate,22.3,1,10,60.9
1728,Female,19,4.8,92.4,64.9,4,4.9,3.5,1.8,No,Medium,Postgraduate,21.5,8,6,64.9
1729,Male,18,7.7,58.9,78.2,20,5.8,4.7,4.9,No,Medium,Graduate,10.7,3,7,77.5
1730,Female,20,2.5,73.3,84.6,2,8.0,6.5,3.3,Yes,Low,Postgraduate,28.7,2,10,39.6
1731,Male,19,3.1,77.7,46.6,3,6.3,2.3,0.7,No,Low,High School,16.2,6,10,38.7
1732,Female,17,6.2,90.6,48.5,19,5.3,3.7,4.1,Yes,High,Postgraduate,29.2,10,9,77.5
1733,Female,23,2.6,90.7,47.4,9,7.0,1.5,6.1,No,High,Graduate,4.0,4,8,45.6
1734,Female,21,3.1,66.8,61.3,0,6.1,5.1,6.3,No,High,Postgraduate,5.0,1,10,34.7
1735,Male,22,1.5,83.3,82.2,12,8.7,7.0,2.4,No,Medium,Postgraduate,19.2,10,2,61.0
1736,Male,20,5.6,91.1,58.0,1,5.3,1.6,6.2,Yes,High,Graduate,14.2,6,6,58.1
1737,Female,21,7.1,79.7,40.6,5,6.2,3.9,1.9,No,Low,Graduate,17.3,10,6,64.4
1738,Male,24,6.3,56.0,65.3,10,4.9,6.5,4.2,No,Medium,Graduate,3.0,10,2,74.0
1739,Male,20,4.8,86.0,53.8,9,7.2,2.2,1.8,No,High,Postgraduate,14.8,2,7,57.7
1740,Female,20,3.8,74.5,58.9,10,7.1,1.3,0.6,No,Low,Graduate,16.6,6,5,58.8
1741,Male,24,5.4,59.6,89.2,18,5.3,2.0,0.5,No,High,High School,9.7,10,5,83.6
1742,Female,24,1.3,64.5,72.4,14,5.1,1.4,0.8,Yes,Medium,Postgraduate,28.9,2,6,46.8
1743,Female,23,2.3,58.2,91.3,8,7.6,4.4,1.6,No,Low,High School,10.9,6,8,55.9
1744,Female,19,5.4,87.9,65.7,3,6.3,3.3,4.7,Yes,Low,Postgraduate,11.6,8,4,65.5
1745,Female,18,3.3,79.9,87.5,18,8.0,6.9,3.7,No,Medium,High School,5.5,10,5,78.8
1746,Female,24,7.2,78.9,92.3,20,7.4,6.4,3.2,Yes,Medium,High School,14.5,4,4,91.1
1747,Male,21,2.4,91.3,97.8,14,7.4,1.7,5.2,Yes,High,Graduate,21.7,8,10,64.1
1748,Male,20,4.8,99.8,67.6,6,6.7,3.0,5.1,No,Low,High School,3.3,7,1,65.2
1749,Female,17,3.1,85.5,76.5,1,7.9,4.1,0.7,No,High,Graduate,21.3,7,8,51.1
1750,Male,23,1.8,78.8,54.8,3,6.3,5.9,1.2,No,Medium,Postgraduate,8.2,6,10,39.1
1751,Female,17,8.0,90.6,65.7,7,6.2,5.7,2.8,No,Low,High School,16.5,9,10,73.5
1752,Male,17,2.1,90.1,95.9,7,8.1,6.7,5.4,No,Medium,High School,15.3,10,1,63.9
1753,Male,21,2.8,82.7,62.2,7,5.9,6.0,5.2,Yes,Low,Postgraduate,23.3,7,8,51.8
1754,Male,23,7.8,85.0,76.8,14,7.5,2.6,2.9,Yes,High,High School,29.3,7,6,84.6
1755,Female,23,3.1,97.7,77.2,7,8.5,4.3,4.3,Yes,Low,High School,20.5,5,2,58.5
1756,Female,19,7.7,90.9,45.5,8,7.3,2.2,6.1,No,High,Graduate,12.4,7,2,77.6
1757,Female,21,6.2,69.3,95.7,20,7.3,3.6,2.9,No,Low,High School,16.1,4,3,83.6
1758,Male,17,6.5,85.9,76.9,10,4.9,3.7,3.4,Yes,High,Postgraduate,19.7,9,1,84.3
1759,Female,23,1.3,81.7,63.0,13,6.8,6.5,4.0,Yes,Low,High School,28.4,5,8,51.1
1760,Male,23,2.5,78.5,47.5,10,5.7,1.4,1.1,Yes,Low,High School,15.7,3,8,38.4
1761,Male,24,7.1,72.8,53.3,15,4.7,5.0,6.9,No,Low,Postgraduate,18.5,8,7,66.5
1762,Female,17,0.5,73.9,65.4,2,7.4,2.3,1.1,No,Low,Postgraduate,12.3,3,1,35.8
1763,Female,21,4.8,57.0,90.8,5,6.2,3.1,2.6,Yes,High,Postgraduate,3.4,7,5,64.4
1764,Female,17,0.8,87.3,78.1,7,7.2,1.1,5.6,Yes,Medium,High School,10.8,5,10,36.5
1765,Male,23,5.5,60.2,95.6,14,7.6,1.9,0.9,Yes,High,Graduate,14.5,6,9,71.3
1766,Female,19,0.6,67.5,42.4,10,8.7,1.5,2.1,No,Low,High School,6.1,7,3,43.5
1767,Male,20,3.7,88.1,82.7,17,7.7,4.2,5.7,No,High,High School,22.9,9,1,74.8
1768,Female,21,6.7,63.6,87.9,20,4.9,3.9,3.4,No,High,High School,23.4,6,2,86.4
1769,Male,22,5.8,60.5,90.2,2,5.9,7.4,5.5,No,High,Postgraduate,17.9,3,9,52.4
1770,Female,17,4.1,81.0,93.7,10,8.1,7.0,3.4,Yes,Low,Graduate,12.9,8,8,63.7
1771,Female,21,3.9,57.6,71.1,2,5.1,7.4,5.0,Yes,High,Postgraduate,17.1,1,6,37.9
1772,Female,17,2.9,65.8,59.3,8,5.0,4.9,5.5,Yes,Medium,Graduate,7.5,7,8,45.5
1773,Female,20,2.9,97.9,88.1,18,8.1,4.2,4.6,Yes,Low,High School,6.1,4,2,74.2
1774,Male,21,4.9,73.9,87.2,14,6.0,6.3,3.7,No,High,High School,18.0,5,6,66.5
1775,Female,19,5.8,99.2,80.7,6,8.3,4.8,6.9,No,Low,Graduate,18.2,7,1,79.0
1776,Female,24,6.9,95.1,57.7,18,7.7,3.1,3.6,No,Medium,Graduate,11.5,2,2,74.7
1777,Female,21,5.6,70.8,56.5,4,6.8,6.5,1.5,Yes,Low,Postgraduate,1.3,7,10,50.2
1778,Female,18,4.3,98.0,59.0,11,7.8,1.1,3.3,Yes,High,High School,28.0,10,10,59.9
1779,Male,23,6.4,76.4,74.4,14,8.5,7.2,3.4,Yes,Medium,High School,15.4,6,8,67.9
1780,Male,19,4.9,94.6,85.9,14,4.8,6.5,0.9,No,Low,High School,20.2,8,4,83.6
1781,Male,20,0.7,79.3,91.8,5,5.8,2.1,1.8,No,Medium,Graduate,1.7,4,1,54.0
1782,Male,20,3.5,86.9,36.7,12,7.0,7.8,5.1,No,Medium,Postgraduate,26.5,1,7,45.3
1783,Female,21,2.9,61.3,54.2,4,6.8,2.7,5.2,No,Medium,Postgraduate,14.9,1,1,44.1
1784,Female,21,7.6,66.0,42.3,18,7.3,6.4,3.9,Yes,High,High School,10.4,1,5,64.2
1785,Female,23,7.8,73.5,97.6,4,6.1,6.6,3.6,Yes,High,High School,2.2,7,9,75.7
1786,Female,23,5.9,97.8,45.6,7,8.5,7.4,0.7,No,Low,Postgraduate,23.5,2,10,57.5
1787,Male,21,5.5,79.3,64.7,16,8.0,2.1,6.3,Yes,Medium,Postgraduate,11.5,8,4,76.7
1788,Male,24,3.6,80.9,42.1,18,6.3,3.1,3.3,Yes,Low,Graduate,3.3,4,4,60.7
1789,Female,22,0.8,78.7,54.7,2,5.2,1.1,4.9,No,Medium,Graduate,2.9,1,2,34.9
1790,Male,18,2.6,77.4,43.7,2,4.7,7.2,3.1,No,Low,Graduate,20.7,3,8,31.1
1791,Male,20,4.8,66.4,45.8,1,5.5,6.0,0.9,Yes,High,Graduate,15.7,9,6,48.0
1792,Female,24,4.2,95.6,78.4,6,6.3,6.0,0.6,Yes,Low,High School,12.6,1,2,64.8
1793,Male,23,1.1,88.4,68.5,16,7.7,5.3,3.5,No,High,Graduate,20.4,2,6,45.4
1794,Male,24,0.7,60.8,39.6,4,4.7,6.9,1.5,Yes,Medium,Postgraduate,19.8,6,3,29.1
1795,Male,23,2.0,76.4,56.4,5,7.2,1.7,4.0,Yes,High,Postgraduate,13.9,6,6,46.1
1796,Female,24,2.6,62.4,36.2,14,6.0,7.6,2.5,Yes,High,Graduate,5.6,2,5,45.9
1797,Male,23,1.5,82.1,67.6,17,5.6,1.5,2.5,No,Medium,High School,26.6,10,8,60.8
1798,Female,22,2.4,63.6,54.3,20,8.5,7.0,4.5,No,Low,Graduate,27.2,8,9,54.0
1799,Male,21,6.1,93.3,49.0,16,8.4,5.5,5.9,Yes,High,Graduate,4.6,10,10,65.7
1800,Female,24,4.0,93.9,95.5,20,4.6,1.3,2.4,Yes,Medium,Graduate,4.7,10,2,86.5
1801,Male,17,7.1,73.2,78.8,4,5.1,2.8,1.5,Yes,High,Graduate,27.8,1,4,64.2
1802,Male,23,5.2,57.6,41.3,10,5.2,2.7,6.6,No,Low,Graduate,15.2,2,8,41.1
1803,Male,22,7.0,73.9,96.1,0,8.5,5.4,3.9,No,Medium,Graduate,5.7,3,10,65.2
1804,Male,22,4.8,83.7,87.5,20,7.9,5.3,4.9,Yes,High,High School,23.9,8,8,80.9
1805,Male,17,1.7,89.6,45.3,9,6.6,6.5,3.1,Yes,High,Postgraduate,2.6,1,1,46.3
1806,Male,21,2.8,75.4,39.3,20,5.9,2.0,3.8,Yes,High,High School,4.6,4,6,50.7
1807,Male,21,5.1,81.9,80.6,1,7.8,4.1,2.9,Yes,High,Postgraduate,12.6,5,10,51.9
1808,Male,22,0.6,69.4,48.4,18,8.4,6.5,5.0,No,Low,High School,25.0,3,9,37.5
1809,Male,23,6.7,59.4,48.9,0,8.7,2.6,2.7,No,Low,High School,5.4,4,1,53.0
1810,Female,17,6.2,97.0,36.4,18,6.9,2.3,5.8,No,Low,Graduate,2.4,3,1,68.5
1811,Male,21,2.4,60.9,41.0,0,6.7,1.6,6.7,Yes,Medium,High School,5.4,6,9,31.5
1812,Male,19,5.4,85.9,53.8,10,6.3,1.5,4.4,No,Low,Postgraduate,24.2,3,6,62.1
1813,Male,21,0.8,76.9,67.6,18,4.9,2.7,6.9,No,Low,Postgraduate,21.7,6,1,54.3
1814,Male,19,4.0,70.0,66.3,10,6.1,7.6,6.3,No,Medium,High School,1.5,7,7,59.0
1815,Male,17,6.4,60.4,60.9,2,7.5,7.1,4.8,No,Medium,High School,10.1,7,4,58.2
1816,Male,21,2.7,57.5,73.2,12,6.8,3.5,4.7,Yes,High,High School,21.1,10,8,55.3
1817,Male,19,3.7,96.1,66.8,18,4.7,1.3,6.5,No,High,Postgraduate,15.5,7,2,74.9
1818,Female,22,1.2,81.7,37.4,12,7.5,3.7,2.1,Yes,High,Postgraduate,11.2,9,2,48.7
1819,Male,23,3.7,81.8,97.6,20,4.7,5.1,2.7,No,Low,Postgraduate,2.0,7,9,73.7
1820,Male,24,4.1,62.0,65.8,0,7.8,7.9,1.2,Yes,Medium,Graduate,9.2,5,8,40.5
1821,Female,18,4.0,65.0,80.6,0,8.8,2.6,5.5,No,Medium,Graduate,18.6,10,8,57.7
1822,Female,24,2.0,75.8,40.0,12,6.7,5.0,6.6,No,Low,Postgraduate,10.8,7,9,40.9
1823,Female,20,4.2,59.5,61.8,11,6.4,3.5,4.4,Yes,High,High School,27.6,6,7,51.8
1824,Male,20,5.4,64.4,93.7,0,7.7,1.9,3.9,No,High,Graduate,15.0,6,7,58.3
1825,Female,24,2.3,85.5,41.3,15,7.6,4.4,4.3,Yes,Low,High School,5.2,3,7,41.9
1826,Male,17,5.5,61.2,58.6,9,6.0,1.2,0.9,Yes,High,Graduate,12.6,6,5,61.2
1827,Male,17,3.9,78.4,65.1,9,6.2,3.7,0.6,Yes,High,High School,9.4,5,4,58.7
1828,Female,22,2.8,82.7,74.0,7,8.9,4.4,6.8,No,Medium,Graduate,5.4,5,2,54.9
1829,Female,17,5.1,86.2,57.6,16,7.2,3.6,1.4,Yes,Low,High School,8.2,3,8,65.0
1830,Female,17,1.5,95.3,53.1,11,6.2,4.3,6.0,No,Low,Postgraduate,25.7,2,3,44.5
1831,Male,19,1.7,93.8,90.6,0,6.0,3.9,3.3,No,High,Postgraduate,9.5,9,2,61.5
1832,Female,21,2.6,83.6,37.1,17,6.2,2.4,1.0,No,Medium,High School,1.4,3,8,45.4
1833,Male,24,1.7,99.0,78.7,4,5.6,4.8,3.1,Yes,Medium,Graduate,2.2,2,4,52.3
1834,Male,20,7.6,92.7,89.9,17,4.6,2.1,4.9,No,Low,Graduate,3.5,10,2,100
1835,Female,23,2.5,96.9,84.6,16,7.1,6.2,5.9,Yes,Medium,Postgraduate,15.1,10,10,62.0
1836,Male,18,4.7,85.1,48.3,2,8.9,2.5,1.0,Yes,Medium,High School,28.5,2,4,50.9
1837,Male,22,3.1,58.9,79.3,5,5.9,1.8,6.2,No,Low,Postgraduate,22.6,1,5,42.6
1838,Male,18,6.4,91.3,91.9,14,5.0,5.6,3.8,No,Medium,Graduate,8.9,9,4,83.2
1839,Male,20,4.1,97.6,44.6,10,7.5,4.3,2.2,Yes,Medium,Graduate,8.5,1,8,50.9
1840,Female,18,5.2,82.6,96.1,14,4.5,7.6,2.1,Yes,High,Graduate,28.9,2,4,72.1
1841,Female,23,1.0,92.5,36.1,5,6.4,6.7,2.8,Yes,Low,Postgraduate,25.3,2,9,23.4
1842,Female,21,1.1,99.8,73.0,20,6.0,3.8,1.1,Yes,Low,Graduate,13.8,6,4,62.8
1843,Female,18,7.6,73.0,72.8,17,6.2,5.4,4.3,No,Low,Postgraduate,8.1,9,10,78.1
1844,Female,21,6.6,56.1,38.4,14,8.1,1.0,1.0,Yes,Low,High School,13.9,8,4,67.9
1845,Male,18,1.3,96.9,39.7,3,7.1,6.3,5.9,No,Medium,Graduate,3.5,1,5,32.2
1846,Female,22,7.8,71.1,88.5,13,6.5,2.6,2.0,No,Low,High School,17.5,9,5,89.0
1847,Male,23,1.3,89.9,36.7,6,7.8,3.5,6.4,No,Medium,High School,21.9,1,5,32.5
1848,Female,19,5.9,98.1,73.6,20,8.2,2.6,7.0,No,High,Graduate,21.8,4,10,76.4
1849,Male,24,1.6,96.3,84.9,17,8.2,6.9,2.9,No,High,Graduate,20.2,6,4,69.3
1850,Male,23,2.5,58.5,93.3,7,5.7,2.4,1.3,Yes,Medium,Graduate,17.2,8,10,51.0
1851,Female,20,1.3,94.3,87.0,14,7.2,1.8,5.2,No,Medium,Graduate,9.8,7,3,62.0
1852,Male,20,2.1,81.7,78.7,14,4.6,7.6,4.8,No,High,High School,14.8,6,6,57.2
1853,Male,22,6.8,59.5,69.1,12,6.3,6.2,6.8,Yes,High,High School,12.3,6,6,64.3
1854,Male,24,0.9,57.2,40.1,3,7.5,6.2,1.0,Yes,High,Graduate,23.8,6,7,23.2
1855,Male,21,7.8,88.6,74.5,2,5.1,1.6,2.0,No,High,Postgraduate,2.5,1,9,62.4
1856,Female,18,5.6,97.8,92.5,17,8.3,4.3,1.8,No,High,Graduate,28.5,4,2,80.5
1857,Male,19,2.3,99.6,88.9,11,8.9,6.1,1.0,Yes,Medium,High School,22.8,3,3,67.6
1858,Female,21,4.4,99.3,86.8,3,6.7,1.4,4.6,Yes,High,Postgraduate,13.7,4,1,63.2
1859,Male,19,2.3,77.8,55.0,20,7.2,1.5,6.0,Yes,High,Postgraduate,3.0,7,5,53.7
1860,Male,23,4.8,65.3,46.3,10,5.1,7.3,1.5,Yes,Medium,Postgraduate,8.5,7,8,57.2
1861,Female,20,6.8,80.5,88.3,5,8.7,3.2,6.4,No,High,Postgraduate,16.7,7,5,71.1
1862,Male,22,4.3,94.2,90.7,2,5.9,7.8,1.9,No,Medium,High School,25.4,7,5,60.4
1863,Male,19,2.9,70.6,77.5,1,8.0,7.4,5.0,No,High,High School,21.0,3,8,41.9
1864,Male,19,0.6,87.8,95.1,7,6.6,1.8,1.7,Yes,Medium,Postgraduate,9.6,7,7,54.2
1865,Male,22,4.5,55.3,74.2,11,7.5,5.1,6.7,No,High,Graduate,23.1,8,4,65.1
1866,Female,24,1.0,98.3,86.4,8,7.7,2.9,1.1,Yes,Low,Postgraduate,16.3,2,8,48.6
1867,Male,20,1.6,71.0,95.3,14,8.4,1.7,1.5,Yes,Low,High School,16.7,9,5,66.4
1868,Female,20,3.2,98.0,37.0,16,7.6,5.0,1.6,Yes,Low,High School,26.8,5,9,48.3
1869,Male,19,5.6,78.5,47.8,5,7.4,2.6,3.3,Yes,Medium,High School,1.2,6,5,57.7
1870,Female,20,5.1,93.0,69.7,4,7.0,2.8,4.9,No,Medium,High School,5.6,7,3,65.6
1871,Female,19,6.0,69.7,55.9,0,4.6,3.5,1.0,Yes,Medium,High School,7.0,9,2,62.3
1872,Male,21,0.9,64.4,35.7,14,5.1,2.7,0.7,Yes,High,Graduate,6.7,9,4,39.0
1873,Female,23,3.9,91.3,71.2,13,8.0,2.0,6.7,Yes,Low,Graduate,25.4,1,10,48.9
1874,Female,18,6.4,82.5,87.7,15,7.8,3.1,2.1,Yes,Medium,High School,13.6,1,5,74.2
1875,Male,24,2.5,75.9,36.9,17,5.8,6.5,2.7,No,Medium,High School,17.8,1,2,47.1
1876,Female,23,3.6,86.2,67.5,18,5.1,1.7,2.8,Yes,High,Postgraduate,23.4,6,1,73.0
1877,Male,24,1.4,92.6,79.6,11,5.2,2.7,1.6,No,High,Graduate,7.8,9,1,62.4
1878,Male,18,7.4,88.3,95.1,9,6.7,3.8,6.6,Yes,Medium,High School,24.7,4,10,72.3
1879,Female,21,2.9,85.9,87.6,14,6.5,4.8,4.0,Yes,Low,High School,8.4,7,1,69.3
1880,Female,19,7.7,91.1,68.6,16,4.5,6.3,3.6,Yes,High,High School,11.7,9,7,80.1
1881,Female,24,5.8,98.2,83.4,11,7.2,2.3,2.6,No,High,Postgraduate,29.5,6,10,70.6
1882,Male,24,1.2,85.6,84.5,18,8.1,2.6,5.1,No,Medium,Postgraduate,4.0,6,8,57.1
1883,Male,19,8.0,55.0,70.9,11,8.9,5.0,6.4,Yes,Low,High School,12.0,1,2,74.4
1884,Male,17,4.4,90.0,38.8,16,5.4,4.2,4.9,No,Medium,Graduate,27.2,2,3,60.0
1885,Female,23,6.1,88.6,81.0,18,7.2,5.5,4.3,Yes,Low,High School,16.1,10,3,88.6
1886,Male,21,4.1,79.3,67.7,11,8.5,2.0,2.9,Yes,High,Graduate,12.5,9,10,60.3
1887,Female,21,2.3,87.0,91.5,0,7.4,4.3,3.7,No,Medium,Postgraduate,27.1,5,10,46.8
1888,Female,21,5.4,94.1,54.5,3,8.3,1.3,3.1,Yes,Medium,Graduate,25.1,3,7,49.8
1889,Male,24,8.0,59.9,59.6,8,5.6,5.1,6.5,No,Medium,Postgraduate,25.8,4,10,60.5
1890,Female,20,3.9,89.0,93.1,15,6.0,5.7,5.7,No,High,High School,15.2,2,7,65.2
1891,Male,22,7.7,64.5,97.8,20,7.5,6.6,6.0,Yes,High,Postgraduate,1.1,8,7,85.8
1892,Male,23,4.3,64.8,71.8,4,5.4,6.0,3.8,No,Low,Postgraduate,10.7,5,1,55.6
1893,Female,22,6.2,87.8,49.1,4,8.7,5.8,3.1,Yes,Medium,Postgraduate,14.1,4,3,60.3
1894,Male,20,2.5,86.0,46.9,4,5.6,4.4,1.0,No,Medium,Graduate,11.0,7,10,38.4
1895,Female,21,3.9,99.5,92.5,4,4.7,3.9,3.6,No,High,Graduate,24.2,2,4,60.2
1896,Male,23,6.5,60.0,45.1,17,7.0,7.5,4.4,No,Low,Graduate,22.3,3,8,62.3
1897,Female,22,1.3,61.9,89.8,17,7.4,5.6,4.6,Yes,High,High School,28.2,6,7,54.1
1898,Female,24,3.3,69.6,94.2,18,6.0,1.9,3.2,No,Low,High School,19.7,6,7,63.5
1899,Male,23,4.2,93.6,47.1,19,4.8,5.7,3.2,No,High,Postgraduate,29.5,1,9,52.2
1900,Female,17,6.8,97.7,61.7,18,4.6,7.6,1.7,No,Low,Graduate,23.4,1,10,68.4
1901,Male,20,0.8,83.9,92.7,0,8.6,1.5,2.7,No,Medium,Postgraduate,2.0,2,3,38.9
1902,Male,18,3.8,76.4,45.3,3,6.2,6.1,4.1,Yes,High,Graduate,23.7,4,4,48.0
1903,Male,19,5.1,60.1,88.6,7,4.6,1.6,1.6,Yes,High,Graduate,13.9,7,1,73.4
1904,Male,17,2.6,75.4,38.4,9,7.3,3.3,5.3,No,Low,High School,5.6,9,8,47.3
1905,Female,21,5.5,92.4,82.1,0,8.8,7.9,1.6,No,High,Graduate,11.6,10,9,60.4
1906,Female,24,4.8,61.2,90.5,15,6.3,6.9,3.2,Yes,High,Postgraduate,8.5,1,7,67.4
1907,Female,17,6.6,70.4,57.8,6,6.5,4.3,2.1,No,Low,Postgraduate,21.3,8,9,65.7
1908,Male,21,2.5,69.3,64.5,1,9.0,1.6,6.4,Yes,Medium,Postgraduate,2.8,9,9,42.2
1909,Male,17,5.0,78.1,97.3,12,7.6,1.5,4.7,No,Low,Graduate,3.2,7,5,71.7
1910,Female,22,4.4,74.1,56.1,12,6.9,1.1,1.8,Yes,Low,Graduate,17.9,7,7,57.1
1911,Female,17,1.9,60.5,46.0,8,5.1,5.8,2.0,Yes,High,Postgraduate,3.5,6,5,36.1
1912,Female,24,5.1,85.6,70.0,16,6.5,7.5,1.3,Yes,Medium,High School,2.1,1,9,64.9
1913,Female,23,4.0,59.7,94.8,15,8.2,1.4,2.0,No,High,High School,19.8,7,9,66.9
1914,Male,18,2.7,58.7,38.4,2,4.9,7.5,4.2,No,High,Postgraduate,11.5,1,1,35.6
1915,Male,17,5.9,55.5,38.0,11,7.5,5.0,1.6,Yes,High,Graduate,11.6,4,10,45.9
1916,Female,22,5.2,82.1,51.9,14,7.5,5.6,6.1,No,High,Graduate,8.4,6,4,68.8
1917,Female,18,6.2,70.6,59.2,19,7.9,2.8,4.7,No,High,High School,13.8,1,5,63.5
1918,Female,23,0.8,90.7,77.8,11,4.9,7.3,1.7,No,High,Postgraduate,23.4,8,10,52.0
1919,Female,21,5.7,75.1,68.6,12,8.0,1.0,3.9,Yes,Medium,Postgraduate,9.6,6,8,68.5
1920,Female,17,5.9,78.2,40.0,8,7.1,1.2,0.9,No,Medium,Graduate,8.7,6,9,53.6
1921,Male,18,0.7,82.8,70.1,6,5.3,3.6,2.1,Yes,Low,Postgraduate,28.9,3,8,39.8
1922,Female,20,7.3,78.3,85.4,2,8.8,2.8,4.9,Yes,Low,High School,11.4,9,10,70.2
1923,Male,19,4.8,60.3,77.0,1,8.2,4.2,5.0,Yes,High,Graduate,8.7,5,9,44.0
1924,Female,18,3.1,98.6,66.2,4,4.5,7.0,2.4,Yes,Low,Graduate,14.6,3,10,44.7
1925,Female,21,5.6,82.4,69.0,14,5.9,1.0,1.6,No,Low,High School,8.6,4,8,70.9
1926,Female,24,1.1,63.2,56.2,1,8.1,3.4,1.4,No,Medium,Graduate,9.5,3,7,28.0
1927,Male,23,3.0,66.6,63.5,9,8.8,2.6,0.5,Yes,High,Graduate,28.9,10,3,61.4
1928,Male,19,3.8,86.3,56.0,2,8.9,5.1,2.1,No,High,Graduate,23.8,4,9,44.9
1929,Female,19,4.1,65.9,80.3,11,6.3,7.4,1.0,Yes,High,High School,26.2,6,7,61.5
1930,Male,19,1.0,97.4,64.3,13,6.0,2.8,0.7,Yes,Medium,Postgraduate,27.8,6,4,50.3
1931,Male,21,2.3,57.4,87.7,5,8.1,7.4,5.2,No,Medium,Graduate,13.1,8,2,56.0
1932,Female,17,7.0,91.0,41.6,20,4.8,4.8,0.6,No,Medium,High School,10.2,9,3,82.8
1933,Male,19,7.1,70.6,89.3,10,6.8,3.6,2.8,Yes,Medium,High School,3.2,6,5,74.0
1934,Female,19,1.8,84.8,79.4,12,6.4,1.3,6.5,Yes,High,Postgraduate,29.7,10,5,59.5
1935,Female,18,3.9,56.6,44.7,7,4.9,2.5,4.9,Yes,Low,Postgraduate,5.6,10,9,46.8
1936,Female,22,0.6,94.0,94.5,16,6.5,3.1,5.6,Yes,Medium,High School,16.3,8,9,57.8
1937,Female,18,6.0,99.2,80.5,4,4.5,8.0,3.6,Yes,Medium,High School,20.3,9,4,77.9
1938,Female,19,2.2,65.0,75.2,11,8.2,6.3,6.9,Yes,High,High School,25.9,6,8,45.7
1939,Male,19,6.9,75.4,75.6,1,4.8,3.3,2.7,No,Low,Postgraduate,19.4,6,10,59.8
1940,Male,22,6.7,62.7,56.7,14,8.7,1.2,5.1,No,Medium,Graduate,27.3,5,1,74.7
1941,Male,23,4.4,87.7,79.1,7,8.9,6.6,6.3,No,High,Postgraduate,25.8,8,1,67.5
1942,Male,21,1.0,90.5,61.5,9,6.3,5.5,2.0,No,High,Postgraduate,27.9,7,6,46.4
1943,Female,22,2.5,85.2,66.5,7,5.4,6.0,4.6,No,High,Graduate,1.8,2,3,47.2
1944,Male,24,5.4,74.0,45.2,19,5.7,3.2,6.0,No,Low,Postgraduate,17.1,5,3,66.3
1945,Female,18,2.9,57.7,43.1,1,5.5,7.7,4.2,No,Low,Postgraduate,7.5,1,2,31.8
1946,Male,20,3.2,79.7,38.4,17,8.0,1.5,4.0,No,Medium,High School,10.5,1,2,51.5
1947,Female,22,3.9,60.8,76.3,15,5.2,6.4,1.0,No,High,Postgraduate,20.4,6,7,60.0
1948,Male,23,2.7,98.2,56.5,10,7.3,3.6,2.9,Yes,High,Postgraduate,19.3,6,6,58.4
1949,Female,19,3.8,68.5,58.0,9,8.5,4.9,4.6,Yes,Medium,Postgraduate,23.4,3,6,45.5
1950,Female,24,5.3,77.5,83.8,2,6.3,3.2,6.2,No,High,Graduate,10.3,10,3,64.6
1951,Male,21,1.0,64.2,84.7,4,6.6,3.7,4.5,Yes,Low,Postgraduate,11.5,5,8,36.9
1952,Female,20,6.9,62.8,94.0,5,7.8,3.0,6.9,No,High,High School,17.7,1,3,67.8
1953,Female,17,1.2,90.9,40.6,17,8.6,3.5,5.9,Yes,Medium,Graduate,18.6,3,6,43.5
1954,Male,18,2.4,61.1,92.4,7,8.6,3.3,3.1,Yes,Medium,Postgraduate,28.9,2,9,49.8
1955,Female,23,7.8,66.8,66.6,11,6.6,2.4,4.4,No,Low,High School,15.3,10,7,79.3
